ID,Platform,Title,Publisher,Developer,Year,Region,Edition,Language,Copies,Genres,Description,Metacritic Score,Price Estimate,Cover URL,Source Images,Data Source
ps4_watch_dogs_i_ii_01,PlayStation 4,Watch Dogs I + II,Ubisoft,Ubisoft Montreal,2016,,Double Pack,English,1,"Action, Adventure, Open World","Watch Dogs I + II - Collection of hacking-focused open-world games. Chicago and San Francisco settings. Hack infrastructure, vehicles, devices. Parkour and combat.",82,$20-35 USD used,https://upload.wikimedia.org/wikipedia/en/c/c9/Watch_Dogs_2_box_art.jpg,20251009_013554.jpg,Web Search
ps4_god_of_war_iii_remastered_01,PlayStation 4,God of War III Remastered,Sony Interactive Entertainment,"Santa Monica Studio, Bluepoint Games",2015,,Remastered,English,1,"Action, Hack and Slash, Mythology","God of War III Remastered - PS3 epic remastered in 1080p/60fps. Kratos' revenge on Olympus. Epic boss battles, brutal combat. Conclusion of Greek saga.",81,$15-25 USD used,https://upload.wikimedia.org/wikipedia/en/8/83/God_of_War_III_Remastered_cover.jpg,20251009_013554.jpg,Web Search
ps4_final_fantasy_vii_remake_2_01,PlayStation 4,Final Fantasy VII Remake,Square Enix,Square Enix,2020,,Standard,English,1,"Action RPG, JRPG, Adventure",Final Fantasy VII Remake - Duplicate copy. Modern reimagining of PS1 classic with real-time combat and expanded Midgar section.,87,$25-40 USD used,https://upload.wikimedia.org/wikipedia/en/c/ce/FFVIIRemake.png,20251009_013554.jpg,Duplicate Entry
ps5_metal_gear_solid_master_collection_01,PlayStation 5,Metal Gear Solid: Master Collection,Konami,Konami,2023,,Collection,English,1,"Stealth, Action, Compilation","Metal Gear Solid: Master Collection Vol. 1 - Includes MGS1-3, MG1-2, and more. Classic stealth action preserved. Bonus content and screenbooks.",75,$40-60 USD used,https://upload.wikimedia.org/wikipedia/en/7/74/Metal_Gear_Solid_Master_Collection_Vol._1_cover_art.png,20251009_013554.jpg,Web Search
ps5_expedition_33_01,PlayStation 5,Expedition 33,Kepler Interactive,"Sundial Interactive, Sandfall Interactive",2025,,Standard,English,1,RPG,"Once a year, the Paintress wakes and paints upon her monolith. Paints her cursed number. And everyone of that age turns to smoke and fades away. Year by year, that number ticks down and more of us are...",N/A,N/A,https://media.rawg.io/media/games/466/4667f17fdee9ebbcea2049e54f8e2b96.jpg,20251009_013554.jpg,RAWG API
ps5_the_last_of_us_part_ii_remastered_01,PlayStation 5,The Last of Us Part II Remastered,Sony Interactive Entertainment,Naughty Dog,2024,,Remastered,English,1,"Action, Adventure, Survival Horror","The Last of Us Part II Remastered - Enhanced PS4 masterpiece for PS5. Ellie's revenge journey. New roguelike mode, guitar free play. 93 Metacritic original.",93,$40-60 USD (recent release),https://upload.wikimedia.org/wikipedia/en/0/04/The_Last_of_Us_Part_II_Remastered_cover_art.jpg,20251009_013554.jpg,Web Search
ps5_robocop_rogue_city_01,PlayStation 5,RoboCop: Rogue City,Nacon,Teyon,2023,,Standard,English,1,"First-Person Shooter, Action, Cyberpunk","RoboCop: Rogue City - FPS set between RoboCop 2 and 3. Play as RoboCop in Old Detroit. Original Peter Weller voice. Auto-9 weapon, investigation. 72 Metacritic.",72,$35-50 USD used,https://upload.wikimedia.org/wikipedia/en/d/da/RoboCop_Rogue_City_cover_art.jpg,20251009_013554.jpg,Web Search
switch_zelda_botw_01,Nintendo Switch,The Legend of Zelda: Breath of the Wild,Nintendo,Nintendo,2017,,Explorer's Guide Bonus,English,1,"Action, Adventure, RPG","The Legend of Zelda: Breath of the Wild is an adventure game developed by Nintendo. It is the nineteenth installment in the series.

After awakening from a hundred year sleep, memoryless Link hears a ...",97,N/A,https://media.rawg.io/media/games/cc1/cc196a5ad763955d6532cdba236f730c.jpg,20251009_011343.jpg,RAWG API
switch_zelda_links_awakening_01,Nintendo Switch,The Legend of Zelda: Link's Awakening,Nintendo,Grezzo,2019,,Standard,English,1,"Action, Adventure, RPG","In this modern re-imagining, players travel to the mysterious island of Koholint to guide Link on a perilous adventure.",87,N/A,https://media.rawg.io/media/games/1bb/1bb38f1354db6596ccd6bdcb4a7f6cbc.jpg,20251009_011346.jpg,RAWG API
switch_mario_odyssey_01,Nintendo Switch,Super Mario Odyssey,Nintendo,Nintendo,2017,,Standard,English,1,"Arcade, Platformer","Super Mario Odyssey is a 3D platform game, a part of Nintendo’s Super Mario series. ###Story The game follows Mario on his quest to save Princess Peach from her forced marriage with Bowser. The game s...",97,N/A,https://media.rawg.io/media/games/267/267bd0dbc496f52692487d07d014c061.jpg,20251009_011402.jpg,RAWG API
switch_the_legend_of_zelda_skyward_sword_hd_01,Nintendo Switch,The Legend of Zelda: Skyward Sword HD,Nintendo,Nintendo,2021,,Standard,English,1,"Action, Adventure","The Legend of Zelda: Skyward Sword game soars onto Nintendo Switch!

Take to the skies, draw your sword, and experience the earliest story in the Legend of Zelda series. Join Link in his high-flying q...",81,N/A,https://media.rawg.io/media/games/624/624ee5ea783877a9ad8ccf68b8d8300b.jpg,20251009_011402.jpg,RAWG API
switch_pokemon_sword_01,Nintendo Switch,Pokemon Sword,Nintendo,Game Freak,2019,,Standard,English,1,"Adventure, RPG","Pokémon Sword and Pokémon Shield will be set in Galar, an expansive region with many environments—idyllic countryside, contemporary cities, thick forests, and craggy, snow-covered mountains. The peopl...",80,N/A,https://media.rawg.io/media/games/82f/82f7b1424c5ee7eebee83faf694889c5.jpg,20251009_011402.jpg,RAWG API
switch_marvel_ultimate_alliance_3_01,Nintendo Switch,Marvel Ultimate Alliance 3: The Black Order,Nintendo,"Koei Tecmo, Team NINJA",2019,,Standard,English,1,"Action, RPG","Assemble your ultimate team of Marvel Super Heroes from a huge cast including the Avengers, the Guardians of the Galaxy, the X-Men, and more! Team up with friends to prevent galactic devastation at th...",73,N/A,https://media.rawg.io/media/games/e80/e802f7a84a3ab4767b09521315de8dda.jpg,20251009_011402.jpg,RAWG API
switch_super_mario_3d_allstars_01,Nintendo Switch,Super Mario 3D All-Stars,Nintendo,Nintendo,2020,,Limited Edition,English,1,"Action, Platformer",Play three of Mario’s greatest 3D platform adventures—all in one package! Play three classic games at home or on the go—all in one package on the Nintendo Switch™ system! Jump into paintings in Super ...,82,N/A,https://media.rawg.io/media/games/58a/58a051c3626dcac72bc111fb056b082c.jpg,20251009_011402.jpg,RAWG API
switch_metroid_prime_remastered_01,Nintendo Switch,Metroid Prime Remastered,Nintendo,Nintendo,2023,,Standard,English,1,"Action, Shooter, Adventure, Platformer","Suit up for an iconic adventure
Intergalactic bounty hunter Samus Aran receives a distress signal from a wrecked frigate in orbit around planet Tallon IV. Upon investigation, the frigate reveals itsel...",N/A,N/A,https://media.rawg.io/media/games/f2f/f2f9f11997ee841550ba2b8ccf3c51e9.jpg,20251009_011402.jpg,RAWG API
switch_kirby_star_allies_01,Nintendo Switch,Kirby Star Allies,Nintendo,"Nintendo, HAL Laboratory",2018,,Standard,English,1,Platformer,"Kirby™ is back—and he's finally on the Nintendo Switch console in HD! But this time, he's not alone. Recruit enemies by hitting them with hearts and gather helpers for a party of up to four characters...",73,N/A,https://media.rawg.io/media/screenshots/7d5/7d5ad1326497d1533461a4541afb32f3.jpg,20251009_011402.jpg,RAWG API
switch_pokemon_legends_arceus_01,Nintendo Switch,Pokemon Legends: Arceus,Nintendo,Game Freak,2022,,Standard,English,1,"Action, Adventure, RPG","First came Sinnoh remakes. Then came Sinnoh pre-makes.

Introducing #PokemonLegendsArceus​, a new challenge and a new frontier for the Pokémon world.
The Pokémon Legends: Arceus game honours past Poké...",83,N/A,https://media.rawg.io/media/games/80a/80a3e1060b49c02f901e781b263cd881.jpg,20251009_011402.jpg,RAWG API
switch_mario_kart_8_deluxe_01,Nintendo Switch,Mario Kart 8 Deluxe,Nintendo,Nintendo,2017,,Standard,English,1,Racing,"Hit the road with the definitive version of Mario Kart 8 and play anytime, anywhere! Race your friends or battle them in a revised battle mode on new and returning battle courses. Play locally in up t...",92,N/A,https://media.rawg.io/media/games/6f8/6f846e941c78cfbabe53cd67e55ced83.jpg,20251009_011402.jpg,RAWG API
switch_pokemon_scarlet_01,Nintendo Switch,Pokemon Scarlet,Nintendo,Game Freak,2022,,Standard,English,1,RPG,"This new adventure features two different professors, and which one you meet depends on which version of the game you choose to play. Find out about these new professors along with Nemona, your new fr...",N/A,N/A,https://media.rawg.io/media/games/5ab/5abb8e4af55eb8c867410c3a740355b9.jpg,20251009_011402.jpg,RAWG API
switch_super_mario_deluxe_01,Nintendo Switch,New Super Mario Bros. U Deluxe,Nintendo,Nintendo,2019,,Standard,English,1,Platformer,"Take on two family-friendly, side-scrolling adventures with up to three friends* as you try to save the Mushroom Kingdom. Includes the New Super Mario Bros. U and harder, faster New Super Luigi U game...",80,N/A,https://media.rawg.io/media/games/61c/61cf09a86fe686a01a0c9863fc4230a7.jpeg,20251009_011402.jpg,RAWG API
switch_metal_gear_solid_master_collection_01,Nintendo Switch,Metal Gear Solid: Master Collection Vol.1,"Konami, Konami Entertainment",Konami Digital Entertainment,2023,,Standard,English,1,Action,The origin of stealth action returns. METAL GEAR SOLID: MASTER COLLECTION Vol. 1 unifies the beginning of the METAL GEAR gameplay experience in one single package. Infiltrate enemy fortresses all over...,N/A,N/A,https://media.rawg.io/media/games/565/565f65a11d90cc883f7b815a29eb7f02.jpg,"20251009_011402.jpg, 20251009_011411.jpg, 20251009_011415.jpg",RAWG API
switch_mario_strikers_battle_league_01,Nintendo Switch,Mario Strikers: Battle League,Nintendo,Nintendo,2022,,Standard,English,1,Sports,"Tackle, pass, and score in battle soccer with the Mushroom Kingdom gang Introducing Strike, a 5-on-5, soccer-like sport with no rules—do whatever it takes to win! Get gritty and try to score the most ...",N/A,N/A,https://media.rawg.io/media/games/7bc/7bc6f95486e6ec39b959dc37a9e8093b.jpg,20251009_011402.jpg,RAWG API
switch_yoshi_crafted_world_01,Nintendo Switch,Yoshi's Crafted World,Nintendo,Good-Feel,2019,,Standard,English,1,Platformer,"Yoshi's Crafted World is the eleventh game in the Yoshi franchise and the eighth installment of the main series. It follows Yoshi, a cartoonish green dinosaur that first appeared in the Mario games. T...",79,N/A,https://media.rawg.io/media/games/56d/56df082b7182fef977d22482b5dfd648.jpg,20251009_011402.jpg,RAWG API
switch_live_a_live_01,Nintendo Switch,Live A Live,Nintendo,Square Enix,2022,,Standard,English,2,RPG,"The RPG game LIVE A LIVE makes its worldwide debut in HD-2D on Nintendo Switch™!
Previously unreleased outside of Japan, the RPG game LIVE A LIVE is releasing on the Nintendo Switch system in the HD-2...",N/A,N/A,https://media.rawg.io/media/games/123/123349b81dd0be70b8aa0889635061fe.jpg,"20251009_011408.jpg, 20251009_011431.jpg",RAWG API
switch_animal_crossing_new_horizons_01,Nintendo Switch,Animal Crossing: New Horizons,Nintendo,Nintendo,2020,,Standard,English,1,Simulation,"If the hustle and bustle of modern life’s got you down, Tom Nook has a new business venture up his sleeve that he knows you’ll adore: the Nook Inc. Deserted Island Getaway Package! Sure, you’ve crosse...",90,N/A,https://media.rawg.io/media/games/42f/42fe1abd4d7c11ca92d93a0fb0f8662b.jpg,20251009_011408.jpg,RAWG API
switch_luigis_mansion_3_01,Nintendo Switch,Luigi's Mansion 3,Nintendo,Nintendo,2019,,Standard,English,1,"Action, Family","The hotel is haunted. Mario is missing. And our only hope is…Luigi?! Luigi’s invited to the towering Last Resort hotel, but when Mario and friends go missing, our green-clad hero will have to conquer ...",86,N/A,https://media.rawg.io/media/games/3d9/3d972802b9ee793098b73ecf676b687e.jpeg,"20251009_011408.jpg, 20251009_011431.jpg",RAWG API
switch_bayonetta_3_01,Nintendo Switch,Bayonetta 3,Nintendo,Platinum Games,2022,,Standard,English,1,Action,"Bayonetta struts through multiple locations in an all-new, over-the-top climax action game. Sporting a wicked new ensemble and somehow familiar pigtails, the titular Umbra Witch must face a mysterious...",86,N/A,https://media.rawg.io/media/games/c30/c30ac50cb13096f5402250bf666a321c.jpg,20251009_011408.jpg,RAWG API
switch_new_pokemon_snap_01,Nintendo Switch,New Pokemon Snap,Nintendo,"Bandai Namco Entertainment, Game Freak",2021,,Standard,English,1,"Simulation, Casual","Seek out and take in-game pictures of Pokémon in their native environments in the New Pokémon™ Snap game, only for the Nintendo Switch™ system! You'll even discover behaviors and expressions you've ne...",79,N/A,https://media.rawg.io/media/screenshots/967/967d912c7ae0a728bd2f78bce076eb9c.jpg,"20251009_011408.jpg, 20251009_011431.jpg",RAWG API
switch_super_mario_3d_world_bowsers_fury_01,Nintendo Switch,Super Mario 3D World + Bowser's Fury,Nintendo,Nintendo,2021,,Standard,English,1,"Action, Platformer","The cat’s out of the bag—Super Mario™ 3D World is coming to the Nintendo Switch™ system!
Pounce and climb through dozens of colorful stages! Mario (and his friends) can use power-ups like the Super Be...",89,N/A,https://media.rawg.io/media/games/cd2/cd22f0dcf8f080086c60f77eed7a8a93.jpg,20251009_011408.jpg,RAWG API
switch_captain_toad_treasure_tracker_01,Nintendo Switch,Captain Toad: Treasure Tracker,Nintendo,Nintendo,2014,,Standard,English,1,Puzzle,"As of February 13th, 2019, you can purchase the Captain Toad: Treasure Tracker - Special Episode DLC to continue your journey with eighteen new challenges, including five brand-new courses. Purchase a...",81,N/A,https://media.rawg.io/media/games/56f/56f074a9deb83de61434c5498ab86b27.jpeg,20251009_011408.jpg,RAWG API
switch_bloodstained_curse_of_the_moon_2_01,Nintendo Switch,Bloodstained: Curse of the Moon 2,Inti Creates,"Inti Creates, ArtPlay",N/A,,Standard,English,1,"Action, RPG, Platformer","Join Zangetsu,  Dominique, and the rest of a brand new cast of characters as they battle with swords, whips, and more to defeat a new demonic threat in Bloodstained: Curse of the Moon 2!

Curse of the...",N/A,N/A,https://media.rawg.io/media/games/f31/f3191c3915338853097fc6197a0a4044.jpg,"20251009_011408.jpg, 20251009_011411.jpg",RAWG API
switch_disney_illusion_island_01,Nintendo Switch,Disney Illusion Island,N/A,Dlala Studios,2023,,Standard,English,1,Platformer,,N/A,N/A,https://media.rawg.io/media/screenshots/b20/b2003496c90f690c1896b4f5fcb198e7.jpg,"20251009_011408.jpg, 20251009_011411.jpg, 20251009_011415.jpg",RAWG API
switch_lufia_the_ruins_of_lore_01,Nintendo Switch,Lufia: The Ruins of Lore,"1C Company, 3D Realms","3D Realms, KillPixel",2019,,Standard,English,1,"Action, Shooter","You are Outlander.  

Once adrift upon the Ageless Sea, you now find yourself on the shores of a dying world. 

From the consuming darkness emerges a figure cloaked in white, the Shepherd of Wayward S...",N/A,N/A,https://media.rawg.io/media/screenshots/15e/15edbe93b186beaf9cb0a741b13a4cf6.jpg,20251009_011408.jpg,RAWG API
switch_neo_the_world_ends_with_you_01,Nintendo Switch,NEO: The World Ends With You,Square Enix,"Square Enix, h.a.n.d.",2021,,Standard,English,1,"Action, RPG","Explore a stylized recreation of Shibuya, as you take on the role of Rindo to battle for survival and unravel the mysteries of the deadly “Reaper’s Game” in this new Action RPG for PlayStation 4 and N...",82,N/A,https://media.rawg.io/media/games/90d/90d8760ba2c817ab86f56d23bcc42e0a.jpg,"20251009_011408.jpg, 20251009_011411.jpg, 20251009_011415.jpg",RAWG API
switch_scott_pilgrim_vs_the_world_01,Nintendo Switch,Scott Pilgrim vs. The World: The Game,Ubisoft Entertainment,"Ubisoft, Ubisoft Montreal",2021,,Complete Edition,English,1,"Action, Adventure, Fighting","Scott Pilgrim is back! Team up with friends to battle your way through waves of tough enemies to fight for love. Share health and coins, compete in mini-games like Dodgeball, and challenge each other ...",77,N/A,https://media.rawg.io/media/games/b23/b2375c9b0b01394bb55093269b36168c.jpg,20251009_011408.jpg,RAWG API
switch_cuphead_01,Nintendo Switch,Cuphead,"StudioMDHR Entertainment, Studio MDHR",Studio MDHR,2017,,Standard,English,1,"Action, Indie, Platformer",Hand-drawn 2D platformer in the style of 30s cartoons. 2D Dark Souls as the fans refer to the difficulty of this one. It took developers 6 years to create and polish their magnum opus. Cuphead is a cl...,87,N/A,https://media.rawg.io/media/games/226/2262cea0b385db6cf399f4be831603b0.jpg,"20251009_011408.jpg, 20251009_011411.jpg",RAWG API
